event_id,symbol,cluster_id,cluster_size,chosen_timestamp,effective_bar_timestamp,trading_date,is_financial_result,return_session_close,initial_reaction,anchor_close,return_d1,usable_d1,return_d3,usable_d3,return_d5,usable_d5,return_d10,usable_d10,return_d20,usable_d20,missing_reason
640d1dbf-086c-4dac-8c3b-2554826840f2,RELIANCE,clu_1dd7df15-7ce7-4588-af83-99bc9e161e37,3,2025-04-25T20:28:58.920000,2025-04-28T09:15:00,2025-04-28,True,0.0297708772987639,positive,1326.8,0.05434127223394647,True,0.07212842930358754,True,0.06873681037081703,True,0.06760627072656011,True,0.07340970756707876,True,
1fb6dc13-8133-459f-9a9c-cda3a4242e1f,NYKAA,clu_1fb6dc13-8133-459f-9a9c-cda3a4242e1f,1,2024-01-29T18:22:47.450000,2024-01-30T09:15:00,2024-01-30,True,0.0146699266503667,positive,163.6,0.0,True,-0.005195599022004838,True,-0.018948655256723734,True,-0.0953545232273838,True,-0.06784841075794623,True,
1fc5241e-b80c-4e3a-83f9-75bf69f4a328,HDFCBANK,clu_1fc5241e-b80c-4e3a-83f9-75bf69f4a328,1,2024-07-20T14:53:57.327000,2024-07-22T09:15:00,2024-07-22,True,0.0120808678500985,positive,811.2,-0.003574950690335421,True,-0.0039447731755424265,True,-0.01072485207100593,True,-0.0039447731755424265,True,0.00714990138067062,True,
211b8a16-798b-4125-b647-c1a137e7b428,NYKAA,clu_211b8a16-798b-4125-b647-c1a137e7b428,3,2026-02-05T15:46:36.630000,2026-02-06T09:15:00,2026-02-06,True,0.0391170508296419,positive,266.38,0.039867857947293306,True,0.039867857947293306,True,0.01734364441774905,True,-0.007432990464749656,True,-0.06224191005330726,True,
21a4b4ee-f771-444a-86ea-f1ff254a4bc8,RVNL,clu_21a4b4ee-f771-444a-86ea-f1ff254a4bc8,1,2025-02-14T19:53:57.867000,2025-02-17T09:15:00,2025-02-17,True,0.0139094406629181,positive,337.9,-0.01849659662622083,True,0.12474104764723304,True,0.0760580053270199,True,-0.03403373779224628,True,0.04631547795205693,True,
26ada054-2010-42e6-be95-6c89b1f2460a,HAL,clu_26ada054-2010-42e6-be95-6c89b1f2460a,1,2026-08-12T14:07:34.347000,2026-08-12T14:08:00,2026-08-12,True,0.0304280556988139,positive,4847.5,0.02011346054667351,True,0.043630737493553395,True,0.03496647756575544,True,,False,,False,future_session_unavailable
b2742470-ec5b-4c98-9ac5-a35045404359,RELIANCE,clu_26f98bfd-f150-493b-80ee-923f262354b7,4,2024-10-14T18:58:35.220000,2024-10-15T09:15:00,2024-10-15,True,-0.0128506388603318,negative,1361.8,-0.005213687766191688,True,-0.0024232633279482885,True,-0.01446614774563082,True,-0.01600822440887062,True,-0.06777794096049339,True,
27074ebe-4a8e-4306-b9e3-d0178f2ffcc9,HDFCBANK,clu_27074ebe-4a8e-4306-b9e3-d0178f2ffcc9,1,2025-01-28T21:24:47.417000,2025-01-29T09:15:00,2025-01-29,True,-0.0023809523809523,negative,840.0,0.007857142857142785,True,0.0071428571428571175,True,0.021666666666666723,True,0.012499999999999956,True,0.0004761904761905189,True,
279bd8f3-490d-4f1a-b722-085c6a70106a,HAL,clu_279bd8f3-490d-4f1a-b722-085c6a70106a,1,2024-11-14T12:54:09.897000,2024-11-14T12:55:00,2024-11-14,True,0.001758542363774,positive,4094.3,-0.0023935715506924193,True,-0.02547444007522659,True,0.047785946315609396,True,0.10031018733361008,True,0.14183132647827468,True,
2b511ff4-e61d-4781-bf4f-5299236a000d,NYKAA,clu_2b511ff4-e61d-4781-bf4f-5299236a000d,2,2024-05-22T16:18:51.503000,2024-05-23T09:15:00,2024-05-23,True,-0.0598753725277703,negative,184.55,-0.09049038201029536,True,-0.10024383635871037,True,-0.12652397724193998,True,-0.08019506908696838,True,-0.05581143321593074,True,
