symbol,subject_group,horizon,n,mean_return,median_return,std_return,mean_volume_ratio,median_volume_ratio,mean_range,median_range
HDFCBANK,business_updates,30m,165,-0.0005248564243816404,-0.0005937067088858106,0.004670894224416786,1.6531254092554668,1.1319266307176041,0.01016223149470895,0.008234217749313766
HDFCBANK,business_updates,60m,163,-6.148946197337276e-05,-0.0006823430610959358,0.005893888854469012,1.530036500682938,1.084217448111385,0.011587412232843142,0.009903791737408074
HDFCBANK,business_updates,session_close,167,-0.0006816153775650385,-0.001349031150355673,0.00895563821843411,1.238700777105095,1.0636236109772979,0.016658179005476774,0.014539181862986528
HDFCBANK,business_updates,d1,167,-0.001831885275685676,-0.0004887585532746819,0.015161374621565075,,,,
HDFCBANK,business_updates,d5,167,-0.0029448085866829047,0.001441299790356343,0.026312822519208294,,,,
HDFCBANK,business_updates,d10,167,-0.001112912526789806,-0.0034827025771999587,0.03601374162569993,,,,
HDFCBANK,business_updates,d20,164,-0.0007146233147472306,0.002624986267204421,0.050270743862480316,,,,
HDFCBANK,capital_structure,5m,165,-0.000298314743645293,-0.0002641310089804838,0.002035230172932675,1.2405532608544874,1.0053501685455866,0.004779279876500577,0.004366282595512416
HDFCBANK,capital_structure,30m,157,-0.00019348684168272843,-0.00041140976412512575,0.0038236587296880072,1.176829795955763,0.9784457357071025,0.006925123680700698,0.006590621039290312
HDFCBANK,capital_structure,60m,145,-0.00042656006484195703,-0.0005275652862042346,0.005231764143764387,1.141454190239607,0.97527125524045,0.008534110391787971,0.0079155672823219
HDFCBANK,capital_structure,session_close,168,-0.001035383815804218,-0.000810559826106283,0.007752963502485339,1.2160066483400083,1.0511944945828688,0.01222531600164023,0.011377710316403888
HDFCBANK,capital_structure,d1,168,0.00028589241612058563,0.0008116967864765234,0.013527213934282887,,,,
HDFCBANK,capital_structure,d5,167,0.0010959179467275471,0.00208904556730638,0.029007594191065533,,,,
HDFCBANK,capital_structure,d10,167,0.0038233967039862696,0.002698327037236936,0.04195320218901912,,,,
HDFCBANK,capital_structure,d20,166,0.002992762910400928,0.004892898601817186,0.06308322414078663,,,,
HDFCBANK,corporate_actions,5m,5,0.00010167046355111787,-0.0002011263073209424,0.00252888432080024,2.5413214982631223,2.6469270401282117,0.019030167374136164,0.021361256544502494
HDFCBANK,corporate_actions,30m,5,-0.000823224577521775,-0.0015757957768672837,0.004079878949223256,2.3364366915788404,2.6477310303464288,0.01947970156459968,0.021361256544502494
HDFCBANK,corporate_actions,60m,5,-0.00028390902288719653,0.001508447304907401,0.003786656914364104,2.4354378366437324,2.6988203196496676,0.02029154806892879,0.021361256544502494
HDFCBANK,corporate_actions,session_close,5,0.00046025306094590326,0.002458241411912976,0.006639590354378925,1.2172581086995824,1.2319656756213448,0.021000972052899015,0.021361256544502494
HDFCBANK,corporate_actions,d1,5,0.008085363719807703,0.008145615446500498,0.013042897695984417,,,,
HDFCBANK,corporate_actions,d5,5,0.002265175295514554,0.001441299790356343,0.008281136079680807,,,,
HDFCBANK,corporate_actions,d10,5,-0.007336312448842408,-0.003410500206697087,0.01207203469209702,,,,
HDFCBANK,corporate_actions,d20,5,-0.018520516954409816,-0.009301364200082651,0.022208735317436792,,,,
HDFCBANK,credit_ratings,5m,2,-0.001060524703310417,-0.001060524703310417,0.002342003250938398,0.6686990538467796,0.6686990538467796,0.002703503161348486,0.002703503161348486
HDFCBANK,credit_ratings,30m,2,0.00032862143208872707,0.00032862143208872707,0.002314502060394274,0.7084119495897797,0.7084119495897797,0.004056328953427557,0.004056328953427557
HDFCBANK,credit_ratings,60m,2,-0.00013447022070456338,-0.00013447022070456338,0.0009481449589122585,0.7795478688525708,0.7795478688525708,0.004895551978256418,0.004895551978256418
HDFCBANK,credit_ratings,session_close,3,0.0012385775124822789,0.000555387256387041,0.0014086138171260554,0.8414139875252492,0.7151009956687804,0.005846636428809819,0.0065689742294088305
HDFCBANK,credit_ratings,d1,3,-0.013771086865129623,0.0013079786698864115,0.028965479964598848,,,,
HDFCBANK,credit_ratings,d5,3,-0.03467413903112493,-0.032297011771808104,0.03506486065459821,,,,
HDFCBANK,credit_ratings,d10,3,-0.03795537749998216,-0.0331522285944259,0.041675832538499706,,,,
HDFCBANK,credit_ratings,d20,3,-0.015648152057133918,-0.018009860146896095,0.018518791158648237,,,,
