symbol,subject_group,horizon,independent_event_count,analysis_status,n,mean_return,median_return,standard_error,ci95_lower,ci95_upper
HAL,financial_results,d5,13,inferential,13,0.016248684705227032,0.018014530050787,0.018072053721539215,-0.019172540588989827,0.05166990999944389
HAL,financial_results,d10,13,inferential,12,0.00825004207175255,-0.0157266101777478,0.02623071224991286,-0.04316215393807666,0.059662238081581755
HAL,financial_results,d20,13,inferential,12,0.05012254375092325,0.008968824014095749,0.04188298162793119,-0.03196810023982188,0.13221318774166838
HAL,investor_communication,5m,17,inferential,17,0.0006353263845826147,-2.0783971401150403e-05,0.0010380355212472854,-0.0013992232370620646,0.002669876006227294
HAL,investor_communication,30m,17,inferential,17,-0.00039254713075607674,0.0005915813424346,0.0036907136481869086,-0.007626345881202418,0.006841251619690264
HAL,investor_communication,60m,17,inferential,17,0.003563155086138423,0.0020075531703438,0.0048098389916734876,-0.005864129337541612,0.012990439509818458
HAL,investor_communication,session_close,17,inferential,17,0.0041197592105469884,0.0023852116875373,0.006259644183585143,-0.00814914338927989,0.016388661810373868
HAL,investor_communication,d1,17,inferential,17,0.013982647116709213,0.0094774909589725,0.009129285596610892,-0.003910752652648133,0.03187604688606656
HAL,investor_communication,d5,17,inferential,17,0.027430608156396356,0.0058818639065552,0.019738903987365823,-0.011257643658840653,0.06611885997163336
HAL,investor_communication,d10,17,inferential,17,0.03530224400780621,0.000415679428025,0.025313997445388252,-0.01431319098515476,0.08491767900076719
HAL,investor_communication,d20,17,inferential,16,0.03950948237364536,0.0129233021447989,0.027661708641927536,-0.014707466564532604,0.09372643131182333
HAL,regulatory_compliance,5m,20,inferential,20,-0.0006204097648008635,-0.00061068979119875,0.00069490581091294,-0.001982425154190226,0.0007416056245884989
HAL,regulatory_compliance,30m,20,inferential,19,-0.00026733780217775264,-0.0008164165931155,0.0013264196896291681,-0.002867120393850922,0.002332444789495417
HAL,regulatory_compliance,60m,20,inferential,19,7.503725279718428e-05,0.0012445392664837,0.0018289596989866084,-0.0035097237572165683,0.0036597982628109368
HAL,regulatory_compliance,session_close,20,inferential,20,-0.00226503949186518,-0.0010856651274599501,0.0037769305909553345,-0.009667823450137636,0.005137744466407275
HAL,regulatory_compliance,d1,20,inferential,20,-0.00735311420219067,-0.0032933551791924,0.004895254988522573,-0.016947813979694915,0.0022415855753135736
HAL,regulatory_compliance,d5,20,inferential,20,-0.016221023445983446,-0.001059053865788,0.014470708474465096,-0.04458361205593503,0.012141565163968141
HAL,regulatory_compliance,d10,20,inferential,20,-0.012731728334611234,-0.008829926640887149,0.015522562228099678,-0.043155950301686605,0.017692493632464133
HAL,regulatory_compliance,d20,20,inferential,18,-0.004490152561629589,-0.016622978951969,0.028761210350970626,-0.06086212484953201,0.051881819726272836
HAL,strategic_transactions,5m,14,inferential,14,0.0007176771701998432,0.0025394031320332498,0.0018238930977843434,-0.0028571533014574695,0.004292507641857156
HAL,strategic_transactions,30m,14,inferential,13,-0.0004401690822737619,-0.0001061526049849,0.0032120447489734955,-0.006735776790261813,0.005855438625714289
HAL,strategic_transactions,60m,14,inferential,13,0.0002800517476698766,-0.001185944363104,0.0031144441601829963,-0.005824258806288796,0.006384362301628549
HAL,strategic_transactions,session_close,14,inferential,14,-0.0012002162652225792,-0.00257921243964625,0.0056901473075561,-0.012352904988032534,0.009952472457587376
